47	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	19	19	19	20	20	20	20	36	47	47	62	66	86	86	89	99	105	108	108	83	77	77	46	40	40	37	37	36	35	35	35	26	13	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	19	19	19	20	20	20	20	36	47	47	62	66	86	86	89	99	105	108	108	83	77	77	46	40	40	37	37	36	35	35	35	26	13	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	6	6	14	14	14	15	15	15	15	24	35	35	50	50	61	61	64	74	80	83	83	108	102	102	71	65	65	62	62	61	60	60	60	51	38	29	29	25	25	18	9	9	9	9	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	9	9	9	9	18	29	29	44	44	55	55	58	68	74	77	77	102	108	108	77	71	71	68	68	61	60	60	60	51	38	29	29	25	25	18	9	9	9	9	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	9	9	9	9	18	29	29	44	44	55	55	58	68	74	77	77	102	108	108	77	71	71	68	68	61	60	60	60	51	38	29	29	25	25	18	9	9	9	9	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	10	10	10	19	19	30	30	33	37	43	46	46	71	77	77	108	102	102	91	91	84	83	72	72	63	50	41	41	37	37	30	21	21	15	15	5	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	10	10	10	19	19	30	30	30	34	37	40	40	65	71	71	102	108	108	97	97	90	89	78	78	69	56	47	44	40	40	33	24	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	10	10	10	19	19	30	30	30	34	37	40	40	65	71	71	102	108	108	97	97	90	89	78	78	69	56	47	44	40	40	33	24	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	10	10	10	19	19	30	30	30	34	37	37	37	62	68	68	91	97	97	108	108	101	100	81	81	72	56	47	44	40	40	33	24	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	10	10	10	19	19	30	30	30	34	37	37	37	62	68	68	91	97	97	108	108	101	100	81	81	72	56	47	44	40	40	33	24	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	18	18	29	29	29	33	36	36	36	61	61	61	84	90	90	101	101	108	107	88	88	79	63	54	51	47	47	39	30	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	18	18	28	28	28	32	35	35	35	60	60	60	83	89	89	100	100	107	107	88	88	79	63	54	51	47	47	39	30	24	18	18	8	8	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	18	18	28	28	28	32	35	35	35	60	60	60	72	78	78	81	81	88	88	107	107	98	82	73	70	66	66	58	49	43	37	37	27	27	13	13	13	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	18	18	28	28	28	32	35	35	35	60	60	60	72	78	78	81	81	88	88	107	107	98	82	73	70	66	66	58	49	43	37	37	27	27	13	13	13	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	19	19	19	23	26	26	26	51	51	51	63	69	69	72	72	79	79	98	98	107	91	82	79	75	75	67	49	43	37	37	27	27	13	13	13	13	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	6	6	10	13	13	13	38	38	38	50	56	56	56	56	63	63	82	82	91	107	95	92	88	88	80	62	56	50	50	40	40	26	26	26	26	26	26	26	13	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0
63	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	29	29	29	41	47	47	47	47	54	54	73	73	82	95	104	101	97	97	89	71	59	53	53	43	43	29	29	29	29	29	29	29	16	6	6	6	6	6	6	3	0	0	0	0	0	0	0	0	0	0	0
64	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	29	29	29	41	44	44	44	44	51	51	70	70	79	92	101	104	100	100	92	74	62	56	56	46	46	32	32	32	29	29	29	29	16	6	6	6	6	6	6	3	0	0	0	0	0	0	0	0	0	0	0
65	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	25	25	25	37	40	40	40	40	47	47	66	66	75	88	97	100	104	104	96	78	66	60	60	50	50	36	36	32	29	29	29	29	16	6	6	6	6	6	6	3	0	0	0	0	0	0	0	0	0	0	0
66	ba	ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	25	25	25	37	40	40	40	40	47	47	66	66	75	88	97	100	104	104	96	78	66	60	60	50	50	36	36	32	29	29	29	29	16	6	6	6	6	6	6	3	0	0	0	0	0	0	0	0	0	0	0
